,blockorder,blockname,blocknumber,task,trialcount,tablerow,key,status,RT,target_button,batch,timeout,ITI,rate,rate_RT,rate_status,participant,correct,real,experience
295,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,296,145,2,1,537,2,60000,0,557,6,0,0,15,1,0,4
296,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,297,77,2,1,747,2,7954,0,536,6,0,0,15,1,0,4
297,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,298,118,2,1,1198,2,24440,0,562,6,0,0,15,1,0,4
298,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,299,170,1,1,851,1,real,0,479,6,0,0,15,1,1,4
299,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,300,174,1,1,1304,1,real,0,415,6,0,0,15,1,1,4
0,2,TRAINING_BLOCK,2,TRAINING_TASK,1,13,1,2,4629,2,24440,1,578,6,0,0,16,0,1,2
1,2,TRAINING_BLOCK,2,TRAINING_TASK,2,7,2,1,3295,2,1055,1,402,6,0,0,16,1,0,2
2,2,TRAINING_BLOCK,2,TRAINING_TASK,3,16,1,2,3698,2,24440,1,495,6,0,0,16,0,1,2
3,2,TRAINING_BLOCK,2,TRAINING_TASK,4,15,1,2,2414,2,24440,1,514,6,0,0,16,0,1,2
4,2,TRAINING_BLOCK,2,TRAINING_TASK,5,18,1,2,2959,2,60000,1,589,6,0,0,16,0,1,2
5,2,TRAINING_BLOCK,2,TRAINING_TASK,6,3,2,1,1882,2,344,1,521,6,0,0,16,1,0,2
6,2,TRAINING_BLOCK,2,TRAINING_TASK,7,8,2,1,1096,2,1055,1,457,6,0,0,16,1,0,2
7,2,TRAINING_BLOCK,2,TRAINING_TASK,8,26,1,1,2447,1,real,1,490,6,0,0,16,1,1,2
8,2,TRAINING_BLOCK,2,TRAINING_TASK,9,22,2,2,2340,1,real,1,464,6,0,0,16,0,0,2
9,2,TRAINING_BLOCK,2,TRAINING_TASK,10,25,1,1,3634,1,real,1,494,6,0,0,16,1,1,2
10,2,TRAINING_BLOCK,2,TRAINING_TASK,11,10,1,2,3291,2,7954,1,464,6,0,0,16,0,1,2
11,2,TRAINING_BLOCK,2,TRAINING_TASK,12,1,2,1,896,2,344,1,420,6,0,0,16,1,0,2
12,2,TRAINING_BLOCK,2,TRAINING_TASK,13,21,1,1,2722,1,real,1,577,6,0,0,16,1,1,2
13,2,TRAINING_BLOCK,2,TRAINING_TASK,14,17,1,2,3334,2,60000,1,433,6,0,0,16,0,1,2
14,2,TRAINING_BLOCK,2,TRAINING_TASK,15,2,2,1,1188,2,344,1,439,6,0,0,16,1,0,2
15,2,TRAINING_BLOCK,2,TRAINING_TASK,16,23,1,1,2630,1,real,1,496,6,0,0,16,1,1,2
16,2,TRAINING_BLOCK,2,TRAINING_TASK,17,24,1,1,2915,1,real,1,434,6,0,0,16,1,1,2
17,2,TRAINING_BLOCK,2,TRAINING_TASK,18,27,1,1,2645,1,real,1,402,6,0,0,16,1,1,2
18,2,TRAINING_BLOCK,2,TRAINING_TASK,19,5,2,1,973,2,1055,1,539,6,0,0,16,1,0,2
19,2,TRAINING_BLOCK,2,TRAINING_TASK,20,12,2,1,1943,2,7954,1,561,6,0,0,16,1,0,2
20,2,TRAINING_BLOCK,2,TRAINING_TASK,21,4,2,1,775,2,344,1,547,6,0,0,16,1,0,2
21,2,TRAINING_BLOCK,2,TRAINING_TASK,22,9,1,2,1561,2,7954,1,495,6,0,0,16,0,1,2
22,2,TRAINING_BLOCK,2,TRAINING_TASK,23,6,2,1,1120,2,1055,1,552,6,0,0,16,1,0,2
23,2,TRAINING_BLOCK,2,TRAINING_TASK,24,30,1,1,2943,1,real,1,498,6,0,0,16,1,1,2
24,2,TRAINING_BLOCK,2,TRAINING_TASK,25,29,2,2,3479,1,real,1,442,6,0,0,16,0,0,2
25,2,TRAINING_BLOCK,2,TRAINING_TASK,26,14,1,2,1342,2,24440,1,516,6,0,0,16,0,1,2
26,2,TRAINING_BLOCK,2,TRAINING_TASK,27,19,1,2,1919,2,60000,1,595,6,0,0,16,0,1,2
27,2,TRAINING_BLOCK,2,TRAINING_TASK,28,20,1,2,4047,2,60000,1,402,6,0,0,16,0,1,2
28,2,TRAINING_BLOCK,2,TRAINING_TASK,29,28,1,1,4796,1,real,1,437,6,0,0,16,1,1,2
29,2,TRAINING_BLOCK,2,TRAINING_TASK,30,11,2,1,1111,2,7954,1,554,6,0,0,16,1,0,2
30,2,RATING_BLOCK,3,RATING_TASK,31,8,0,0,0,0,1055,0,0,1,5652,1,16,2,2,2
31,2,RATING_BLOCK,3,RATING_TASK,32,11,0,0,0,0,7954,0,0,2,4507,1,16,2,2,2
32,2,RATING_BLOCK,3,RATING_TASK,33,19,0,0,0,0,24440,0,0,3,2853,1,16,2,2,2
33,2,RATING_BLOCK,3,RATING_TASK,34,25,0,0,0,0,60000,0,0,4,2212,1,16,2,2,2
34,2,RATING_BLOCK,3,RATING_TASK,35,6,0,0,0,0,1055,0,0,1,1750,1,16,2,2,2
35,2,RATING_BLOCK,3,RATING_TASK,36,24,0,0,0,0,60000,0,0,4,1898,1,16,2,2,2
36,2,RATING_BLOCK,3,RATING_TASK,37,30,0,0,0,0,real,0,0,4,5992,1,16,2,2,2
37,2,RATING_BLOCK,3,RATING_TASK,38,7,0,0,0,0,1055,0,0,1,1356,1,16,2,2,2
38,2,RATING_BLOCK,3,RATING_TASK,39,28,0,0,0,0,real,0,0,5,2201,1,16,2,2,2
39,2,RATING_BLOCK,3,RATING_TASK,40,2,0,0,0,0,344,0,0,1,1357,1,16,2,2,2
40,2,RATING_BLOCK,3,RATING_TASK,41,14,0,0,0,0,7954,0,0,1,2561,1,16,2,2,2
41,2,RATING_BLOCK,3,RATING_TASK,42,29,0,0,0,0,real,0,0,5,2303,1,16,2,2,2
42,2,RATING_BLOCK,3,RATING_TASK,43,9,0,0,0,0,1055,0,0,1,1403,1,16,2,2,2
43,2,RATING_BLOCK,3,RATING_TASK,44,18,0,0,0,0,24440,0,0,2,5766,1,16,2,2,2
44,2,RATING_BLOCK,3,RATING_TASK,45,22,0,0,0,0,60000,0,0,4,3067,1,16,2,2,2
45,2,RATING_BLOCK,3,RATING_TASK,46,16,0,0,0,0,24440,0,0,5,1234,1,16,2,2,2
46,2,RATING_BLOCK,3,RATING_TASK,47,4,0,0,0,0,344,0,0,1,1390,1,16,2,2,2
47,2,RATING_BLOCK,3,RATING_TASK,48,15,0,0,0,0,7954,0,0,2,1481,1,16,2,2,2
48,2,RATING_BLOCK,3,RATING_TASK,49,27,0,0,0,0,real,0,0,4,1751,1,16,2,2,2
49,2,RATING_BLOCK,3,RATING_TASK,50,17,0,0,0,0,24440,0,0,4,1819,1,16,2,2,2
50,2,RATING_BLOCK,3,RATING_TASK,51,21,0,0,0,0,60000,0,0,2,3180,1,16,2,2,2
51,2,RATING_BLOCK,3,RATING_TASK,52,10,0,0,0,0,1055,0,0,1,1200,1,16,2,2,2
52,2,RATING_BLOCK,3,RATING_TASK,53,13,0,0,0,0,7954,0,0,2,6858,1,16,2,2,2
53,2,RATING_BLOCK,3,RATING_TASK,54,23,0,0,0,0,60000,0,0,4,1616,1,16,2,2,2
54,2,RATING_BLOCK,3,RATING_TASK,55,12,0,0,0,0,7954,0,0,1,1639,1,16,2,2,2
55,2,RATING_BLOCK,3,RATING_TASK,56,26,0,0,0,0,real,0,0,2,1357,1,16,2,2,2
56,2,RATING_BLOCK,3,RATING_TASK,57,20,0,0,0,0,24440,0,0,2,5610,1,16,2,2,2
57,2,RATING_BLOCK,3,RATING_TASK,58,1,0,0,0,0,344,0,0,1,1402,1,16,2,2,2
58,2,RATING_BLOCK,3,RATING_TASK,59,3,0,0,0,0,344,0,0,1,806,1,16,2,2,2
59,2,RATING_BLOCK,3,RATING_TASK,60,5,0,0,0,0,344,0,0,1,671,1,16,2,2,2
60,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,61,149,1,3,20000,2,60000,1,475,6,0,0,16,-1,1,2
61,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,62,179,1,3,20000,1,real,1,554,6,0,0,16,-1,1,2
62,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,63,129,1,3,20000,2,60000,1,421,6,0,0,16,-1,1,2
63,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,64,65,1,3,20000,2,7954,1,478,6,0,0,16,-1,1,2
64,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,65,27,1,3,20000,2,344,1,589,6,0,0,16,-1,1,2
65,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,66,102,1,3,20000,2,24440,1,434,6,0,0,16,-1,1,2
66,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,67,53,1,3,20000,2,1055,1,508,6,0,0,16,-1,1,2
67,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,68,89,1,3,20000,2,7954,1,475,6,0,0,16,-1,1,2
68,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,69,136,1,3,20000,2,60000,1,530,6,0,0,16,-1,1,2
69,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,70,115,1,3,20000,2,24440,1,446,6,0,0,16,-1,1,2
70,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,71,185,1,3,20000,1,real,1,408,6,0,0,16,-1,1,2
71,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,72,109,1,3,20000,2,24440,1,427,6,0,0,16,-1,1,2
72,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,73,142,1,3,20000,2,60000,1,415,6,0,0,16,-1,1,2
73,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,74,87,1,3,20000,2,7954,1,442,6,0,0,16,-1,1,2
74,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,75,127,1,3,20000,2,24440,1,539,6,0,0,16,-1,1,2
75,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,76,34,1,3,20000,2,1055,1,411,6,0,0,16,-1,1,2
76,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,77,198,1,3,20000,1,real,1,527,6,0,0,16,-1,1,2
77,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,78,28,1,3,20000,2,344,1,553,6,0,0,16,-1,1,2
78,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,79,58,1,3,20000,2,1055,1,482,6,0,0,16,-1,1,2
79,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,80,225,1,3,20000,1,real,1,559,6,0,0,16,-1,1,2
80,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,81,138,1,3,20000,2,60000,1,488,6,0,0,16,-1,1,2
81,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,82,75,1,3,20000,2,7954,1,401,6,0,0,16,-1,1,2
82,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,83,15,1,3,20000,2,344,1,425,6,0,0,16,-1,1,2
83,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,84,59,1,3,20000,2,1055,1,550,6,0,0,16,-1,1,2
84,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,85,231,1,3,20000,1,real,1,476,6,0,0,16,-1,1,2
85,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,86,181,1,3,20000,1,real,1,403,6,0,0,16,-1,1,2
86,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,87,8,1,3,20000,2,344,1,592,6,0,0,16,-1,1,2
87,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,88,134,1,3,20000,2,60000,1,525,6,0,0,16,-1,1,2
88,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,89,63,1,3,20000,2,1055,1,533,6,0,0,16,-1,1,2
89,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,90,204,1,3,20000,1,real,1,414,6,0,0,16,-1,1,2
90,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,91,55,1,3,20000,2,1055,1,536,6,0,0,16,-1,1,2
91,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,92,119,1,3,20000,2,24440,1,427,6,0,0,16,-1,1,2
92,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,93,132,1,3,20000,2,60000,1,464,6,0,0,16,-1,1,2
93,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,94,216,1,3,20000,1,real,1,525,6,0,0,16,-1,1,2
94,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,95,223,1,3,20000,1,real,1,528,6,0,0,16,-1,1,2
95,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,96,186,1,3,20000,1,real,1,526,6,0,0,16,-1,1,2
96,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,97,237,1,3,20000,1,real,1,574,6,0,0,16,-1,1,2
97,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,98,17,1,3,20000,2,344,1,550,6,0,0,16,-1,1,2
98,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,99,163,2,2,5084,1,real,0,492,6,0,0,16,0,0,2
99,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,100,69,1,2,1141,2,7954,0,565,6,0,0,16,0,1,2
100,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,101,175,1,1,1500,1,real,0,445,6,0,0,16,1,1,2
101,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,102,83,2,1,863,2,7954,0,481,6,0,0,16,1,0,2
102,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,103,122,1,2,1108,2,24440,0,404,6,0,0,16,0,1,2
103,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,104,88,2,1,1062,2,7954,0,543,6,0,0,16,1,0,2
104,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,105,99,2,1,1486,2,24440,0,430,6,0,0,16,1,0,2
105,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,106,238,1,1,1316,1,real,0,544,6,0,0,16,1,1,2
106,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,107,45,2,1,698,2,1055,0,509,6,0,0,16,1,0,2
107,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,108,85,2,1,1095,2,7954,0,534,6,0,0,16,1,0,2
108,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,109,46,2,1,696,2,1055,0,549,6,0,0,16,1,0,2
109,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,110,10,2,1,546,2,344,0,410,6,0,0,16,1,0,2
110,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,111,64,2,1,664,2,1055,0,423,6,0,0,16,1,0,2
111,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,112,126,1,2,1730,2,24440,0,400,6,0,0,16,0,1,2
112,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,113,18,2,1,552,2,344,0,407,6,0,0,16,1,0,2
113,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,114,77,1,2,759,2,7954,0,411,6,0,0,16,0,1,2
114,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,115,7,2,1,615,2,344,0,451,6,0,0,16,1,0,2
115,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,116,228,1,1,962,1,real,0,435,6,0,0,16,1,1,2
116,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,117,93,2,1,1708,2,7954,0,422,6,0,0,16,1,0,2
117,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,118,110,1,2,2308,2,24440,0,586,6,0,0,16,0,1,2
118,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,119,164,1,1,729,1,real,0,508,6,0,0,16,1,1,2
119,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,120,178,1,1,869,1,real,0,562,6,0,0,16,1,1,2
120,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,121,235,1,1,993,1,real,0,570,6,0,0,16,1,1,2
121,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,122,20,2,1,550,2,344,0,549,6,0,0,16,1,0,2
122,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,123,203,1,1,1085,1,real,0,408,6,0,0,16,1,1,2
123,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,124,35,2,1,991,2,1055,0,589,6,0,0,16,1,0,2
124,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,125,148,1,2,2001,2,60000,0,591,6,0,0,16,0,1,2
125,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,126,165,1,1,1056,1,real,0,497,6,0,0,16,1,1,2
126,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,127,25,2,1,544,2,344,0,515,6,0,0,16,1,0,2
127,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,128,90,2,1,1311,2,7954,0,569,6,0,0,16,1,0,2
128,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,129,239,1,1,863,1,real,0,423,6,0,0,16,1,1,2
129,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,130,2,2,1,547,2,344,0,440,6,0,0,16,1,0,2
130,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,131,26,2,1,656,2,344,0,443,6,0,0,16,1,0,2
131,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,132,125,1,2,752,2,24440,0,461,6,0,0,16,0,1,2
132,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,133,37,2,1,638,2,1055,0,571,6,0,0,16,1,0,2
133,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,134,36,2,1,579,2,1055,0,563,6,0,0,16,1,0,2
134,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,135,51,2,1,869,2,1055,0,522,6,0,0,16,1,0,2
135,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,136,199,1,1,869,1,real,0,468,6,0,0,16,1,1,2
136,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,137,215,1,1,1302,1,real,0,480,6,0,0,16,1,1,2
137,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,138,173,1,1,1553,1,real,0,566,6,0,0,16,1,1,2
138,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,139,154,1,2,779,2,60000,0,567,6,0,0,16,0,1,2
139,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,140,224,1,1,617,1,real,0,543,6,0,0,16,1,1,2
140,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,141,170,1,2,2323,1,real,0,469,6,0,0,16,0,1,2
141,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,142,195,1,1,1713,1,real,0,598,6,0,0,16,1,1,2
142,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,143,151,1,2,5863,2,60000,0,510,6,0,0,16,0,1,2
143,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,144,38,2,1,532,2,1055,0,599,6,0,0,16,1,0,2
144,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,145,128,2,1,6570,2,24440,0,450,6,0,0,16,1,0,2
145,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,146,229,1,1,1490,1,real,0,566,6,0,0,16,1,1,2
146,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,147,162,2,2,1809,1,real,0,463,6,0,0,16,0,0,2
147,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,148,1,2,1,665,2,344,0,552,6,0,0,16,1,0,2
148,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,149,79,1,2,1040,2,7954,0,428,6,0,0,16,0,1,2
149,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,150,124,2,1,9715,2,24440,0,488,6,0,0,16,1,0,2
150,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,151,159,1,2,2632,2,60000,0,456,6,0,0,16,0,1,2
151,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,152,232,1,1,1347,1,real,0,477,6,0,0,16,1,1,2
152,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,153,16,2,1,574,2,344,0,590,6,0,0,16,1,0,2
153,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,154,221,1,1,1764,1,real,0,440,6,0,0,16,1,1,2
154,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,155,66,2,1,981,2,7954,0,420,6,0,0,16,1,0,2
155,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,156,172,1,1,786,1,real,0,467,6,0,0,16,1,1,2
156,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,157,123,2,1,1021,2,24440,0,560,6,0,0,16,1,0,2
157,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,158,168,1,1,1715,1,real,0,545,6,0,0,16,1,1,2
158,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,159,32,2,1,729,2,344,0,534,6,0,0,16,1,0,2
159,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,160,4,2,1,631,2,344,0,471,6,0,0,16,1,0,2
160,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,161,31,2,1,490,2,344,0,490,6,0,0,16,1,0,2
161,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,162,219,1,1,5712,1,real,0,520,6,0,0,16,1,1,2
162,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,163,11,2,1,607,2,344,0,463,6,0,0,16,1,0,2
163,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,164,222,2,2,1489,1,real,0,437,6,0,0,16,0,0,2
164,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,165,91,2,1,763,2,7954,0,538,6,0,0,16,1,0,2
165,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,166,92,2,1,1299,2,7954,0,490,6,0,0,16,1,0,2
166,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,167,42,2,1,626,2,1055,0,585,6,0,0,16,1,0,2
167,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,168,160,2,1,2873,2,60000,0,443,6,0,0,16,1,0,2
168,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,169,23,2,1,573,2,344,0,461,6,0,0,16,1,0,2
169,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,170,209,1,1,3006,1,real,0,450,6,0,0,16,1,1,2
170,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,171,156,2,1,1421,2,60000,0,533,6,0,0,16,1,0,2
171,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,172,52,2,1,619,2,1055,0,441,6,0,0,16,1,0,2
172,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,173,19,2,1,484,2,344,0,424,6,0,0,16,1,0,2
173,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,174,206,2,2,3878,1,real,0,538,6,0,0,16,0,0,2
174,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,175,150,2,1,1591,2,60000,0,441,6,0,0,16,1,0,2
175,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,176,80,2,1,1005,2,7954,0,514,6,0,0,16,1,0,2
176,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,177,158,2,1,1574,2,60000,0,539,6,0,0,16,1,0,2
177,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,178,227,1,1,1443,1,real,0,570,6,0,0,16,1,1,2
178,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,179,145,2,1,1786,2,60000,0,521,6,0,0,16,1,0,2
179,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,180,76,2,1,1101,2,7954,0,437,6,0,0,16,1,0,2
180,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,181,21,2,1,448,2,344,0,593,6,0,0,16,1,0,2
181,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,182,233,1,1,1606,1,real,0,423,6,0,0,16,1,1,2
182,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,183,152,1,2,1976,2,60000,0,547,6,0,0,16,0,1,2
183,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,184,217,1,1,3296,1,real,0,421,6,0,0,16,1,1,2
184,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,185,54,2,1,661,2,1055,0,409,6,0,0,16,1,0,2
185,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,186,184,2,2,967,1,real,0,553,6,0,0,16,0,0,2
186,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,187,234,1,1,912,1,real,0,596,6,0,0,16,1,1,2
187,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,188,139,1,2,1828,2,60000,0,546,6,0,0,16,0,1,2
